FURNISHED,GOURMET_SPACE,KITCHEN,DRESS_ROOM,BALCONY,SPORTS_COURT,FOOD_COURT,RECREATION_AREA,REST_AREAS,POOL,SAFETY,VIEW,ACCESSIBILITY,WORK_AREAS,GARAGE,SUSTAINABILITY,OUTDOOR_AREAS,PET_FRIENDLY,MID_END_APARTMENT_AMENITIES,HIGH_END_APARTMENT_AMENITIES,HIGH_END_CONDO_AMENITIES,ZONE_CODE,NEIGHBORHOOD_CODE,PRICE,USABLEAREAS,TOTALAREAS,PARKINGSPACES,SUITES,BEDROOMS,ELEVATOR,SERVICE_AREA,LAUNDRY,LUNCH_ROOM,ESSENTIAL_PUBLIC_SERVICES,NEAR_HOSPITAL,NEAR_SHOPPING_CENTER,COVERAGE,YEARLY_EXPENSES,ZONE,NEIGHBORHOOD,STREET,PRICE_BIN,STREET_RELEVANCE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,28,2290000,206,206,1,0,4,1,0,0,0,0,0,0,0,36303,Zona Sul,Copacabana,Praça Eugênio Jardim,Bin_1,0.4183915841749646
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,112,640000,88,88,0,1,4,0,0,0,0,0,0,0,0,1019,Zona Norte,Tijuca,Rua Engenheiro Adel,Bin_1,0.14222171847382342
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,3100000,240,240,3,2,3,0,0,0,0,0,0,0,0,59797,Zona Oeste,Barra da Tijuca,Avenida das Américas,Bin_1,0.22816842275860463
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4,106,890000,128,128,1,1,3,0,0,0,0,0,0,0,0,29471,Zona Sul,São Conrado,Avenida Niemeyer,Bin_1,0.2047698964456863
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,64,1550000,84,84,0,0,2,1,0,0,0,0,0,0,0,14316,Zona Sul,Leblon,Avenida Bartolomeu Mitre,Bin_1,0.2772004471548812
0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,13,2049000,145,145,1,2,3,1,1,1,0,0,0,0,0,20708,Zona Sul,Botafogo,Praia Botafogo,Bin_1,0.25894990930439543
0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,3,56,383000,64,64,1,1,2,1,1,0,0,0,1,1,0,13225,Zona Oeste,Jacarepaguá,Estrada de Camorim,Bin_1,0.06244714123944392
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,28,1340000,170,170,1,2,3,0,0,0,0,0,0,0,0,19363,Zona Sul,Copacabana,Rua Maestro Francisco Braga,Bin_1,0.2299297062055767
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,123,415000,90,90,0,0,2,0,1,0,0,0,0,0,0,3408,Zona Norte,Vila Isabel,Rua Mendes Tavares,Bin_1,0.0815831442535772
0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,13,1305000,84,84,1,1,2,0,1,0,0,0,0,0,0,19200,Zona Sul,Botafogo,Rua Visconde de Silva,Bin_1,0.2421256812790845
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,93,1350000,190,190,2,3,3,1,0,0,0,0,0,0,0,27000,Zona Oeste,Recreio dos Bandeirantes,Rua Demosthenes Madureira de Pinho,Bin_1,0.2905280966249786
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,74,205000,75,75,1,0,3,1,0,0,0,0,0,0,0,8360,Zona Norte,Olaria,Rua Doutor Alfredo Barcelos,Bin_1,0.047088694075222405
0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,4,53,3999000,74,74,1,2,2,1,1,1,0,0,0,0,0,49259,Zona Sul,Ipanema,Rua Prudente de Morais,Bin_1,0.5548260435136474
0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,3,9,3150000,330,330,4,3,3,1,0,0,0,0,0,0,0,47913,Zona Oeste,Barra da Tijuca,Avenida Érico Veríssimo,Bin_1,0.6251746786539552
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,4,106,998000,114,114,1,1,3,1,1,0,0,0,0,0,0,24641,Zona Sul,São Conrado,Estrada da Gávea,Bin_1,0.355670303405107
0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,3,56,410000,74,74,1,2,3,1,0,0,0,0,0,0,0,9120,Zona Oeste,Jacarepaguá,Estrada de Camorim,Bin_1,0.06244714123944392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,96,420000,105,105,1,0,2,0,0,0,0,0,0,0,0,18008,Zona Sul,Rio Comprido,Rua Haddock Lobo,Bin_1,0.12438415887713784
0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,4,310000,71,81,1,0,2,1,0,0,0,0,0,0,0,11608,Zona Norte,Andaraí,Rua Ferreira Pontes,Bin_1,0.09639594136647209
1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,4,28,800000,108,108,0,0,3,1,1,0,0,0,0,0,0,14220,Zona Sul,Copacabana,Rua Tonelero,Bin_1,0.29541876415362206
1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,2,112,560000,72,72,1,0,2,1,1,0,0,0,1,0,0,10979,Zona Norte,Tijuca,Rua José Higino,Bin_1,0.11149916568122337
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,1200000,120,120,0,1,3,0,0,0,0,0,0,0,0,18420,Zona Sul,Copacabana,Rua Pompeu Loureiro,Bin_1,0.2705225400131764
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,28,1495000,120,120,1,1,3,1,0,0,0,0,0,0,0,20582,Zona Sul,Copacabana,Rua Tonelero,Bin_1,0.29541876415362206
0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,8,1039000,115,115,2,1,3,1,0,1,1,0,0,0,0,18001,Zona Oeste,Barra Olímpica,Rua Escritor Rodrigo Melo Franco,Bin_1,0.251973588364349
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,53,1450000,74,74,0,0,2,0,1,0,0,0,0,0,0,14616,Zona Sul,Ipanema,Rua Canning,Bin_1,0.26506709719744104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,64,1150000,100,100,1,0,3,1,0,0,0,0,0,0,0,16563,Zona Sul,Leblon,Avenida Bartolomeu Mitre,Bin_1,0.2772004471548812
1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,4,53,2200000,110,110,1,1,3,1,1,1,0,0,0,0,0,36520,Zona Sul,Ipanema,Rua Prudente de Morais,Bin_1,0.5548260435136474
0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,9,707000,79,10,1,2,2,1,0,0,0,0,0,0,0,7920,Zona Oeste,Barra da Tijuca,Avenida Abraham Medina,Bin_1,0.13816726350405528
0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,3,9,3350000,190,190,3,4,4,1,0,1,0,0,0,0,0,34201,Zona Oeste,Barra da Tijuca,Avenida Cândido Portinari,Bin_1,0.3588335019094782
0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,3,9,3860000,194,0,2,4,4,1,0,0,0,0,0,0,0,8200,Zona Oeste,Barra da Tijuca,Avenida das Américas,Bin_1,0.22816842275860463
0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,4,64,3595000,115,115,1,1,3,1,0,0,0,0,0,0,0,15600,Zona Sul,Leblon,Rua Juquiá,Bin_1,0.5252452813632128
0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,3,9,860000,65,65,1,1,2,1,0,0,0,0,0,0,0,22800,Zona Oeste,Barra da Tijuca,Avenida Prefeito Dulcídio Cardoso,Bin_1,0.2667657703380871
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,2,124,258000,42,42,1,0,2,0,0,0,0,0,0,0,0,4500,Zona Norte,Vila Kosmos,Rua Alecrim,Bin_1,0.04022875516574251
0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,47,1600000,85,85,1,0,3,0,0,0,0,0,0,0,0,20806,Zona Sul,Gávea,Rua Marquês de São Vicente,Bin_1,0.31554219231990654
1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,2,15,210000,52,52,0,0,2,0,0,0,0,0,0,0,0,4416,Zona Norte,Cachambi,Rua Miguel Ângelo,Bin_1,0.05765684218003736
1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,3,41,600000,91,91,1,1,3,1,1,0,1,0,1,1,0,13100,Zona Oeste,Freguesia (Jacarepaguá),Estrada do Bananal,Bin_1,0.14863319443377485
0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,83,320000,48,48,0,0,2,1,0,0,0,0,0,0,0,4560,Zona Norte,Piedade,Avenida Dom Hélder Câmara,Bin_1,0.0743631803984717
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,112,275000,60,60,0,0,2,1,1,0,0,0,0,0,0,11420,Zona Norte,Tijuca,Rua Barão de Mesquita,Bin_1,0.09603037252890517
1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,112,559000,92,92,1,0,2,0,0,0,0,0,0,0,0,11476,Zona Norte,Tijuca,Rua Conde de Bonfim,Bin_1,0.13675559499080758
1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,2,89,480000,66,66,1,1,3,1,1,0,0,0,0,0,0,12257,Zona Norte,Praça da Bandeira,Rua Mariz e Barros,Bin_1,0.1210254037049668
0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,4,13,2272000,150,150,1,1,4,1,0,0,0,0,0,0,0,1300,Zona Sul,Botafogo,Rua Mena Barreto,Bin_1,0.4467136110263792
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,28,1470000,275,275,0,1,4,1,0,0,0,0,0,0,0,19363,Zona Sul,Copacabana,Avenida Nossa Senhora de Copacabana,Bin_1,0.15759460280516557
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,15,185000,75,75,0,0,2,0,1,0,0,0,0,0,0,132,Zona Norte,Cachambi,Rua São Gabriel,Bin_1,0.04374793683691505
0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,3,119,220000,53,53,1,0,3,1,0,0,0,0,0,0,0,0,Zona Oeste,Vargem Pequena,Estrada dos Bandeirantes,Bin_1,0.07927970967340688
0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,2,123,530000,53,53,1,1,2,1,1,0,0,0,0,0,0,13110,Zona Norte,Vila Isabel,Rua Teodoro da Silva,Bin_1,0.08682788167115055
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,64,2790000,150,150,1,2,3,1,1,1,0,0,0,0,0,24725,Zona Sul,Leblon,Avenida Ataulfo de Paiva,Bin_1,0.34645543358808606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,125,380000,81,81,1,1,2,0,0,0,0,0,0,0,0,6566,Zona Oeste,Vila Valqueire,Rua Mário Barbedo,Bin_1,0.0791345788222316
1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,2,126,339000,91,91,1,0,2,0,1,0,0,0,0,0,0,11385,Zona Norte,Vila da Penha,Travessa da Generosidade,Bin_1,0.07697645800340133
0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,19,100000,52,52,1,0,2,1,1,0,0,0,0,0,0,2400,Zona Oeste,Campo Grande,Avenida Manuel Caldeira de Alvarenga,Bin_1,0.01876172607879925
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,69,830000,122,122,1,2,3,0,1,0,0,0,0,0,0,17293,Zona Norte,Maracanã,Rua Visconde de Cairu,Bin_1,0.1735323859149162
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,28,865000,70,70,0,1,2,0,1,0,0,0,0,0,0,11719,Zona Sul,Copacabana,Rua Xavier da Silveira,Bin_1,0.3030274318543643
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,2,112,850000,97,0,1,1,3,1,1,0,0,0,0,0,0,15300,Zona Norte,Tijuca,Rua Antônio Basílio,Bin_1,0.2103618230909909
0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,93,630000,134,134,2,1,3,1,1,0,0,0,0,0,0,15371,Zona Oeste,Recreio dos Bandeirantes,Avenida Genaro de Carvalho,Bin_1,0.249908210170332
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,4,96,500000,240,240,1,0,3,1,1,0,0,0,1,0,0,18272,Zona Sul,Rio Comprido,Avenida Paulo de Frontin,Bin_1,0.08198930558482204
0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4,62,1750000,113,113,2,1,3,1,0,0,0,0,0,0,0,20210,Zona Sul,Lagoa,Rua Sacopa,Bin_1,0.43144115336561967
0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,4,50,1500000,130,130,1,1,2,1,1,0,0,0,0,0,0,16677,Zona Sul,Humaitá,Rua Macedo Sobrinho,Bin_1,0.20643386028931146
0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,93,750000,75,75,2,2,2,0,0,0,0,0,0,0,0,17408,Zona Oeste,Recreio dos Bandeirantes,Estrada do Pontal,Bin_1,0.20819387105340986
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,2,112,550000,77,77,0,1,3,0,1,0,0,0,0,0,0,10640,Zona Norte,Tijuca,Rua Afonso Pena,Bin_1,0.1480922792781123
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,4,63,1700000,168,168,1,1,3,1,1,0,0,0,0,0,0,22905,Zona Sul,Laranjeiras,Rua Soares Cabral,Bin_1,0.475631171208063
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,2,73,415000,124,124,0,0,3,0,1,0,0,0,0,0,0,6580,Zona Norte,Méier,Rua Afonso Arinos,Bin_1,0.10514975952397866
1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,63,2900000,320,320,4,3,5,1,1,0,0,0,0,0,0,60434,Zona Sul,Laranjeiras,Rua Marquês de Pinedo,Bin_1,0.5934479163619801
0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,123,320000,62,62,1,0,3,1,0,0,0,0,0,0,0,13843,Zona Norte,Vila Isabel,Boulevard Vinte e Oito de Setembro,Bin_1,0.09519225546033086
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,126,250000,72,72,0,0,2,0,0,0,0,0,0,0,0,6680,Zona Norte,Vila da Penha,Rua Engenheiro Lafaiete Stockler,Bin_1,0.06041897357897684
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13,1999990,133,133,1,3,3,1,0,0,0,0,0,0,0,0,Zona Sul,Botafogo,Rua Paulo Barreto,Bin_1,0.3483205835299472
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,28,750000,65,65,1,0,2,1,1,0,0,0,0,0,0,16892,Zona Sul,Copacabana,Rua Maestro Francisco Braga,Bin_1,0.2299297062055767
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,112,260000,45,45,0,0,2,0,1,1,0,0,0,0,0,7955,Zona Norte,Tijuca,Rua Doutor Satamini,Bin_1,0.14504533080315307
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,1100000,180,180,2,1,3,0,0,0,0,0,0,0,0,16026,Zona Oeste,Recreio dos Bandeirantes,Rua Guilherme Baptista,Bin_1,0.20199097849296122
1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,3,9,1490000,110,110,3,1,3,1,1,0,0,0,1,0,0,22330,Zona Oeste,Barra da Tijuca,Rua Bauhíneas da Península,Bin_1,0.20851631935884202
0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,112,1270000,174,174,2,1,3,1,1,0,0,0,0,0,0,24790,Zona Norte,Tijuca,Rua Araújo Pena,Bin_1,0.17181489405265818
0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,3,8,530000,70,70,1,1,3,1,0,1,0,0,0,0,0,13,Zona Oeste,Barra Olímpica,Estrada Coronel Pedro Corrêa,Bin_1,0.13727961900719315
0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,4,62,1620000,104,104,1,2,3,1,1,0,0,0,0,0,0,28743,Zona Sul,Lagoa,Rua Professor Abelardo Lobo,Bin_1,0.4338834056920319
0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,3,41,1478000,239,0,3,3,6,1,0,0,0,0,0,0,0,13,Zona Oeste,Freguesia (Jacarepaguá),Rua Araguaia,Bin_1,0.1871012150018103
1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,4,53,1550000,130,130,0,1,3,1,1,0,0,0,0,0,0,29200,Zona Sul,Ipanema,Avenida Rainha Elizabeth da Bélgica,Bin_1,0.38048784975054006
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,65,1350000,120,120,2,1,3,1,1,0,0,0,0,0,0,19531,Zona Sul,Leme,Rua General Ribeiro da Costa,Bin_1,0.23551111078611214
0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,3,93,665000,84,84,1,1,2,1,1,1,0,0,0,0,0,10950,Zona Oeste,Recreio dos Bandeirantes,Rua Teixeira Heizer,Bin_1,0.1302792138408471
0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,3,9,3565000,365,365,2,4,4,0,1,1,0,0,0,0,0,36000,Zona Oeste,Barra da Tijuca,,Bin_1,
0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,3,93,479550,55,55,1,1,2,1,0,1,0,0,0,0,0,5590,Zona Oeste,Recreio dos Bandeirantes,Avenida das Américas,Bin_1,0.22816842275860463
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,57,1290000,95,95,1,1,3,1,1,0,0,0,0,0,0,15951,Zona Sul,Jardim Botânico,Rua Jardim Botânico,Bin_1,0.23353618398922765
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,9,850000,85,0,1,1,2,0,0,0,0,0,0,0,0,30000,Zona Oeste,Barra da Tijuca,Rua Jornalista Henrique Cordeiro,Bin_1,0.2795106954838608
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,28,580000,22,22,0,0,1,1,0,0,0,0,0,0,0,7344,Zona Sul,Copacabana,Rua Djalma Ulrich,Bin_1,0.08862837900265247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,850000,201,0,1,0,4,0,0,0,0,0,0,0,0,0,Zona Norte,Méier,Rua Dias da Cruz,Bin_1,0.09686333050584232
0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,3,56,555990,85,85,1,1,2,1,0,0,0,0,0,0,0,1300,Zona Oeste,Jacarepaguá,Rua Godofredo Marques,Bin_1,0.10012697671916329
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,28,1400000,114,114,0,0,3,0,0,0,0,0,0,0,0,20343,Zona Sul,Copacabana,Rua Francisco Otaviano,Bin_1,0.39127101874968206
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,880000,76,76,0,0,2,1,0,0,0,0,0,0,0,17208,Zona Sul,Flamengo,Rua Marquês de Abrantes,Bin_1,0.21738549706038435
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,53,2350000,92,92,1,0,3,0,0,0,0,0,0,0,0,21200,Zona Sul,Ipanema,Rua Barão da Torre,Bin_1,0.3742695706252934
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,650000,78,78,0,1,2,0,0,0,0,0,0,0,0,11504,Zona Sul,Copacabana,Rua Santa Clara,Bin_1,0.19157849068462507
1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,4,28,650000,110,110,1,0,3,1,0,0,0,0,0,0,0,19443,Zona Sul,Copacabana,Rua Santa Clara,Bin_1,0.19157849068462507
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,28,1650000,112,256,0,0,3,1,1,0,0,0,0,0,0,18482,Zona Sul,Copacabana,Rua Paula Freitas,Bin_1,0.2518078531821809
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,53,4000000,198,198,1,1,3,1,0,0,0,0,0,0,0,38840,Zona Sul,Ipanema,Rua Aníbal de Mendonça,Bin_1,0.5919099980360777
0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,3,8,389999,42,42,1,1,2,1,0,0,0,0,0,0,0,6990,Zona Oeste,Barra Olímpica,Avenida Imperatriz Leopoldina,Bin_1,0.07558896905046446
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,28,1830000,169,169,1,1,4,1,1,0,0,0,0,0,0,32394,Zona Sul,Copacabana,Rua Assis Brasil,Bin_1,0.34421081661561864
0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,32,346448,64,64,1,1,2,0,0,0,0,0,0,0,0,5448,Zona Oeste,Curicica,Rua Campinas do Sul,Bin_1,0.0624075050386447
0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,2,112,911000,76,76,1,1,2,1,1,0,0,0,0,0,0,13,Zona Norte,Tijuca,Rua Homem de Melo,Bin_1,0.2786641019024975
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,62,3250000,201,201,2,1,3,1,0,0,0,0,0,0,0,41875,Zona Sul,Lagoa,Rua Fonte da Saudade,Bin_1,0.43259411157585964
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,69,640000,85,85,1,0,2,1,0,0,0,0,0,0,0,7148,Zona Norte,Maracanã,Rua Mariz e Barros,Bin_1,0.1210254037049668
0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,2,15,590000,189,189,2,1,2,1,1,0,0,0,0,0,0,22975,Zona Norte,Cachambi,Rua Ferreira de Andrade,Bin_1,0.12680804163515338
1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,56,440000,68,68,2,1,2,1,1,1,0,0,0,0,0,10633,Zona Oeste,Jacarepaguá,Estrada dos Bandeirantes,Bin_1,0.07927970967340688
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,28,1400000,148,148,1,1,3,1,0,1,0,0,0,0,0,18790,Zona Sul,Copacabana,Rua Miguel Lemos,Bin_1,0.317976618987852
0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,3,9,2175000,117,117,2,3,3,1,0,1,0,0,0,0,0,0,Zona Oeste,Barra da Tijuca,Avenida Prefeito Dulcídio Cardoso,Bin_1,0.2667657703380871
1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,2,73,360000,71,71,1,0,2,1,1,0,0,0,0,0,0,10262,Zona Norte,Méier,Rua Aquidabã,Bin_1,0.08232216578847304
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,93,308000,45,45,1,0,2,0,0,0,0,0,0,0,0,3780,Zona Oeste,Recreio dos Bandeirantes,Rua Teixeira Heizer,Bin_1,0.1302792138408471
0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,3,8,713990,86,86,2,1,2,1,0,1,0,0,0,0,0,17400,Zona Oeste,Barra Olímpica,Rua Escritor Rodrigo Melo Franco,Bin_1,0.251973588364349
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,680000,90,90,2,1,3,0,0,0,0,0,0,0,0,9750,Zona Oeste,Recreio dos Bandeirantes,Estrada Benvindo de Novaes,Bin_1,0.17182489125302422
1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,4,28,3000000,180,180,2,1,3,1,1,0,0,0,0,0,0,43948,Zona Sul,Copacabana,Rua Conselheiro Lafaiete,Bin_1,0.47122331468303547
0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,3,93,1350000,250,340,2,3,3,0,0,0,0,0,0,0,0,20200,Zona Oeste,Recreio dos Bandeirantes,Rua Vicente Leporace,Bin_1,0.3204295975630649
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,53,3100000,117,120,2,1,3,1,1,0,0,0,0,0,0,32484,Zona Sul,Ipanema,Rua Prudente de Morais,Bin_1,0.5548260435136474
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,650000,55,55,0,0,1,1,1,0,0,0,0,0,0,12213,Zona Sul,Copacabana,Rua Sá Ferreira,Bin_1,0.20762926161047202
0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,37,260000,67,67,0,0,2,1,0,0,0,0,0,0,0,7263,Zona Norte,Engenho de Dentro,Rua Adolfo Bergamini,Bin_1,0.054493151343197516
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,3,46,225000,46,69,1,0,2,0,0,0,0,0,0,0,0,3600,Zona Oeste,Guaratiba,Rua Luiz Emygdio de Mello Filho,Bin_1,0.03682719990640029
0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,2,69,750000,78,78,1,0,3,1,1,0,0,0,0,0,0,17513,Zona Norte,Maracanã,Avenida Maracanã,Bin_1,0.14323626289512542
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,2,112,870000,150,150,2,1,3,0,1,0,0,0,0,0,0,25974,Zona Norte,Tijuca,Avenida Maracanã,Bin_1,0.14323626289512542
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,1100000,350,350,2,0,6,0,0,0,0,0,0,0,0,14800,Zona Sul,Botafogo,Rua das Palmeiras,Bin_1,0.22012175534959905
